,index,Unnamed: 0,sentence_id,words,labels
712,712,8217,16458,tiy ay kus qa.,v
713,713,13108,21349,in k akunaqa,s
714,714,12813,21054,Q hin i,adj.
715,715,2262,10471,may kam apas,adv.
716,716,7558,15799,puk llaq ku.,v
717,717,11585,19826,aq h apaq,s
718,718,4402,12625,all int am,adj.
719,719,10757,18998,p'unchaw ninta,s
720,720,6379,14620,p'unchaw nin piqa,s
721,721,3999,12222,wat ayuq ñ am.,s
722,722,3271,11489,Q ari,s
723,723,11706,19947,mur aya,s
724,724,4322,12545,rur anku.,v
725,725,9758,17999,Ch an in pi,s
726,726,6571,14812,as n uman,s
727,727,2118,10325,h aku chik.,v
728,728,1369,9572,uy ar isp aqa,v
729,729,13443,21684,ch akunku.,v
730,730,12573,20814,anq as,adj.
731,731,12189,20430,k'anch an k ir i ?,v
732,732,12047,20288,kach un »,v
733,733,10153,18394,Perú,s
734,734,1514,9719,K ir iy,s
735,735,8613,16854,k' ut u wan.,v
736,736,12156,20397,"p apaq a,",s
737,737,12761,21002,in k apa,s
738,738,1866,10071,ll iw q ata,s
739,739,8480,16721,waw akunaqa,s
740,740,13896,22137,pichqa,adj.
741,741,4952,13178,ku rur un i.,v
742,742,6798,15039,wat an,v
743,743,14800,23041,wata,s
744,744,4887,13111,ill anku.,v
745,745,15150,23391,w ir awan,s
746,746,2770,10985,K am ch asqa,s
747,747,10703,18944,q' ay m apas,adj.
748,748,8603,16844,waw akunapa,s
749,749,5532,13771,Ar m akus p aqa,v
750,750,55,8241,ach al asun .,v
751,751,12316,20557,ancha,adv.
752,752,7725,15966,unu,s
753,753,15235,23476,"kasqa,",v
754,754,6295,14536,Ch ak may,v
755,755,5073,13300,m ik hu s qan mantam,s
756,756,3655,11875,s uk ata,s
757,757,6882,15123,ay ataqa,s
758,758,1187,9384,waq am un.,v
759,759,12162,20403,Ñ aw s akunapa,s
760,760,7407,15648,qall ariy tam,s
761,761,5061,13288,run tut apas,s
762,762,7033,15274,mikhuy tapas,s
763,763,4372,12595,S asa,adj.
764,764,7317,15558,l ich iyuq,s
765,765,15130,23371,"llamk' aynin wan,",v
766,766,1566,9771,kuch pay kuy,v
767,767,2810,11026,Mam aypa,s
768,768,5054,13281,puñ usqa.,v
769,769,5204,13436,kawsan.,adj.
770,770,12328,20569,r ir pu qa,s
771,771,7469,15710,yachay _ wasiman,S
772,772,2552,10767,pat ar ay.,v
773,773,5333,13569,anch uch iy,v
774,774,1491,9696,Kill inch u,s
775,775,11757,19998,mis ita,s
776,776,12567,20808,rumi,s
777,777,7286,15527,"p'unchaw nin,",s
778,778,13538,21779,was inchik tapas,s
779,779,6474,14715,P aq uch anchik mi,s
780,780,7604,15845,M ik h uy ta,s
781,781,7230,15471,uk h unch ik taqa,s
782,782,5614,13855,at uq hina,s
783,783,5109,13337,rur ayll at achu,v
784,784,3497,11717,sam ay,v
785,785,4743,12967,W is kach apa,s
786,786,13569,21810,p'unchawmanta,s
787,787,4403,12626,sar a,s
788,788,1933,10139,is m urq usqa.,v
789,789,13279,21520,tukuy,adj.
790,790,13104,21345,chik ch ip as,s
791,791,12890,21131,ham us aq ;,v
792,792,1904,10110,S um aq ll ata,adj.
793,793,5801,14042,ch' all ar ikuy ku.,v
794,794,1956,10162,puñ ur qan i.,v
795,795,10263,18504,yuy ay nin,s
796,796,15351,23592,kuti,s
797,797,14532,22773,ninchik.,v
798,798,11509,19750,ar u wan pi,s
799,799,10599,18840,kawsaynin tam,s
800,800,9705,17946,hunt'asqa,adj.
801,801,13809,22050,« pis qu »,s
802,802,9588,17829,kun k amanta,s
803,803,3990,12213,Chin apa,s
804,804,11053,19294,K hu ll u,s
805,805,3109,11325,wiñan.,v
806,806,5666,13907,waq asp am,v
807,807,5565,13806,manam,adv.
808,808,9900,18141,Pusaq,det.
809,809,2529,10744,pas kay !,v
810,810,13118,21359,patapi,s
811,811,8124,16365,wasiman,s
812,812,6852,15093,unquy,s
813,813,8959,17200,Hawa,adj.
814,814,5765,14006,ayp awan ;,v
815,815,10216,18457,paq u chay uq mi,s
816,816,34,28136,ñuq ataqa,pron.
817,817,6340,14581,qhari,s
818,818,8342,16583,k' ar akun.,v
819,819,6874,15115,chay pi s,adv.
820,820,8829,17070,k añ ay.,v
821,821,9053,17294,llap an pas,s
822,822,1226,9423,n uy u kun t aqmi.,v
823,823,9527,17768,K ull i,adj.
824,824,712,8906,wak ayta,s
825,825,7659,15900,at uq qa,s
826,826,9718,17959,kay,det.
827,827,892,9086,all qu m,s
828,828,14336,22577,pun ta,s
829,829,13114,21355,pap atapas,s
830,830,11108,19349,watapi,s
831,831,5130,13360,"r is unch ik ,",v
832,832,4409,12632,q isp in.,v
833,833,15311,23552,hampi kuy,v
834,834,6560,14801,chay ru qa,s
835,835,4581,12804,way it amantam,s
836,836,7833,16074,chayqa,conj.
837,837,7270,15511,y ar aw in ku.,v
838,838,3567,11787,pis qu kunapa,s
839,839,5583,13824,wak,det.
840,840,5777,14018,kus ikuy ña,s
841,841,9421,17662,mikhuy kuna,s
842,842,12571,20812,s ul is,s
843,843,6099,14340,kir pay kuspa,v
844,844,9079,17320,ñawpaq,adv.
845,845,6398,14639,qar ach i,s
846,846,12361,20602,P' as ñ akunaqa,s
847,847,10049,18290,p' acha,s
848,848,9739,17980,runakunaqa,s
849,849,15377,23618,"t arikun ,",v
850,850,347,8538,q aw akus un.,v
851,851,10386,18627,nispa.,v
852,852,8759,17000,kanku.,v
853,853,15155,23396,chak man,v
854,854,4924,13148,ch uk ch an,s
855,855,12155,20396,tar p usqa,adj.
856,856,1062,9256,¡ Huk,det.
857,857,15310,23551,Mana,adv.
858,858,13260,21501,"way k' un ku,",v
859,859,548,8742,kachkan.,v
860,860,14101,22342,mana,adv.
861,861,493,8687,un kunawan,s
862,862,9221,17462,"ruran a,",v
863,863,2082,10289,K anan mi,adv.
864,864,6386,14627,qu w i,s
865,865,2166,10373,all qu kunaman,s
866,866,4290,12513,kas pay ki,v
867,867,2281,10490,ñaw ch iy !,v
868,868,2228,10437,Wan u kunata,s
869,869,3338,11556,Qar ach aqa,s
870,870,12835,21076,rur ukun amant as,s
871,871,2165,10372,Pur iq,adj.
872,872,11668,19909,yana,adj.
873,873,10496,18737,iskay,s
874,874,14775,23016,"ham un,",v
875,875,6259,9555,Pay,pron.
876,876,3010,11226,t as n um un anpaq,v
877,877,5762,14003,way r apipas,s
878,878,5799,14040,qat in,v
879,879,9943,18184,y anq all amanta,adv.
880,880,12866,21107,m ut ' ita,adj.
881,881,2559,10774,qu mir y arin anpaq,v
882,882,8340,16581,ñaw iqa,s
883,883,2906,11122,qar akam uy .,v
884,884,11314,19555,uyw akunapas,s
885,885,7781,16022,yup anchik.,v
886,886,5033,13259,ru p hay ku wan an paq qa,v
887,887,7001,15242,manas,adv.
888,888,363,8554,kawsayta,s
889,889,385,8576,As n aq,adj.
890,890,9257,17498,ku kan kuta,s
891,891,13075,21316,sir an ki.,v
892,892,1500,9705,chin kaykun .,v
893,893,9902,18143,waw aqa,s
894,894,2277,10486,wasi,s
895,895,14431,22672,h am k' asq apas,adj.
896,896,8832,17073,man k atapas,s
897,897,978,9172,run ataqa,s
898,898,5596,13837,atip arq uy k im .,v
899,899,10375,18616,q aqa,s
900,900,3888,12110,P ull uy ki ta,s
901,901,343,8534,K uch upi,adv.
902,902,6363,14604,chakr ayuq mi,s
903,903,1156,9351,M inch am,adv.
904,904,10926,19167,nin ku.,v
905,905,2675,10890,¿ may tataq,pron.interrog.
906,906,2197,10404,As n u manta,s
907,907,7232,15473,muy uch inchik pas.,v
908,908,4041,12264,t uy t un.,v
909,909,11219,19460,runakun ataqa,s
910,910,3666,11886,h all man achu.,v
911,911,12121,20362,k' uy ch it apas,s
912,912,4989,13215,chay asqa.,v
913,913,1788,9993,I l ap irq un.,v
914,914,7520,15761,sar a,s
915,915,2824,11040,mis ki,adj.
916,916,10747,18988,"kay chu,",v
917,917,7227,15468,m uq unch ik kunapi,s
918,918,4593,12816,Wak ayqa,s
919,919,1908,10114,kas p im ant am,s
920,920,14409,22650,r ut unch ik .,v
921,921,13905,22146,chu w it aq,s
922,922,13242,21483,ari,adv.
923,923,10753,18994,chunka,det.
924,924,8068,16309,kasqa.,v
925,925,6000,14241,runakunaqa,s
926,926,183,8369,wañuch iq,s
927,927,4983,13209,s an s apa,s
928,928,14808,23049,kach ip as,s
929,929,14780,23021,Is kaynin,adj.
930,930,9482,17723,allin,adj.
931,931,11692,19933,machu,adj.
932,932,11392,19633,r in.,v
933,933,6594,14835,man k ataqa,s
934,934,7065,15306,"q añ iw amant apas,",s
935,935,14358,22599,kik in pi,adj.
936,936,12614,20855,hatun,adj.
937,937,571,8765,Waw ay paq mi,s
938,938,1635,9840,kur p an.,v
939,939,5686,13927,ayn ill api,s
940,940,9112,17353,sir asq am.,adj.
941,941,2961,11177,q awan ki.,v
942,942,2569,10784,was ita,s
943,943,5505,13742,manaña,adv.
944,944,2035,10242,imata,s
945,945,12550,20791,"pacha,",s
946,946,2068,10275,qar am uy .,v
947,947,2632,10847,Q ayn a,s
948,948,6292,14533,J es ú s qa,s
949,949,15370,23611,qillqan anchik pas,v
950,950,5805,14046,pi chan apaqqa,v
951,951,10230,18471,phaw aykach an.,v
952,952,13818,22059,llaqtapiqa,s
953,953,12366,20607,k' ach ay,v
954,954,1723,9928,purich kan.,v
955,955,1862,10067,I l iq ti ta,s
956,956,10362,18603,q aqa,s
957,957,13158,21399,q' ay tuta,s
958,958,6256,14497,atiy llam ;,v
959,959,3646,11866,aw il uy .,s
960,960,2091,10298,Ll um payta,adj.
961,961,1883,10088,I l uk I l uta,s
962,962,7329,15570,qat atin ku.,v
963,963,14825,23066,kach ip as,s
964,964,13548,21789,was inchik tapas,s
965,965,2539,10754,wak,adj.
966,966,9111,17352,allin,adj.
967,967,3399,11618,r aku,adj.
968,968,10286,18527,llik ll ach api,s
969,969,257,8447,A pach it aman,s
970,970,14102,22343,yuy ay niy uq ta,adj.
971,971,15237,23478,"w ik ' u ñ ant in,",s
972,972,1347,9548,M ull ipa,s
973,973,1752,9957,manam,adv.
974,974,3541,11761,¡ Ama,adv.
975,975,3387,11606,ach ik yarq usqa,s
976,976,2215,10422,mus k ispa,v
977,977,7973,16214,qar ay w apas.,s
978,978,6815,15056,Run apa,s
979,979,13397,21638,imatapas,adv.
980,980,5484,13720,mikhun awan,s
981,981,9976,18217,llamk'aq,adj.
982,982,10104,18345,man kach akunatapas,s
983,983,8889,13755,pi chus,pron.
984,984,956,9150,yaku ta,s
985,985,3273,11491,machu,adj.
986,986,8736,16977,Pacha,s
987,987,677,8871,Ch aw pi _ tut atam,s
988,988,3582,11802,sin q ayuq mi,s
989,989,3086,11302,qillq ay.,v
990,990,13656,21897,qar pan apaqqa,v
991,991,15258,23499,"mañ aw anchik,",v
992,992,7822,16063,p hu t ill anku.,v
993,993,14230,22471,kimsa,adj.
994,994,11540,19781,rikhur in.,v
995,995,1812,10017,Ll at an niyuq,s
996,996,5184,13416,all qa,adj.
997,997,4971,13197,chu kun kuta,s
998,998,12083,20324,"l as ti ku mant apas,",s
999,999,12467,20708,P' uku ch apiqa,s
1000,1000,8932,17173,"kar um,",adj.
1001,1001,10177,18418,llaq w akuspa,v
1002,1002,3283,11501,llam kaq,adj.
1003,1003,414,8606,pi tapas,pron.interrog.
1004,1004,11904,20145,Ll am ataqa,s
1005,1005,2365,10574,Yan ukun anpaq,v
1006,1006,3429,11649,R unt uch kan ñam,v
1007,1007,6900,15141,un uman,s
1008,1008,2956,11172,pur isqan ta,s
1009,1009,13131,21372,ch' u ñ uta,s
1010,1010,11740,19981,wak aqa,s
1011,1011,9936,18177,ham p' at ut as,s
1012,1012,6252,9544,Paykunaqa,pron.
1013,1013,8384,16625,m ik hur q ak ap usq a.,v
1014,1014,8661,16902,m ik hu s pa,v
1015,1015,5433,13669,chayam usq a;,v
1016,1016,9573,17814,chunka,s
1017,1017,11134,19375,¿ M ayn iq taq,pron.interrog.
1018,1018,11911,20152,n ak ' aspa,v
1019,1019,8906,17147,"kaws aqkun a,",s
1020,1020,3401,11620,t ip arq un.,v
1021,1021,1771,9976,wata,s
1022,1022,15013,23254,"way k' us p apas,",adj.
1023,1023,13866,22107,isq un niyuq,adj.
1024,1024,11258,19499,p ill ita,s
1025,1025,11782,20023,sar a,s
1026,1026,8053,16294,way k' unch ik .,v
1027,1027,1987,10194,mis ita,s
1028,1028,7282,15523,mak in tin raq,s
1029,1029,7834,16075,uk h unch ik mi,s
1030,1030,12776,21017,pant arq usq aku .,v
1031,1031,8935,17176,iskay,det.
1032,1032,2069,10276,Run apa,s
1033,1033,4531,12754,K uch i,s
1034,1034,12435,20676,phaw ariy ta,v
1035,1035,15290,23531,allin mi,adj.
1036,1036,9148,17389,huk,det.
1037,1037,4011,12234,war mi kuna,s
1038,1038,7305,15546,R ak h u,adj.
1039,1039,5023,13249,p'unchawqa,s
1040,1040,2910,11126,kawsan.,v
1041,1041,12705,20946,nin.,v
1042,1042,12082,20323,rur aku llan mi,v
1043,1043,9453,17694,may ll aspa,v
1044,1044,4654,12877,win kut am,s
1045,1045,8351,16592,allin,adj.
1046,1046,15047,23288,"hu q' urq un man,",v
1047,1047,4061,12284,u hu s qan qa.,s
1048,1048,5730,13971,unquy,s
1049,1049,9265,17506,aycha,s
1050,1050,10621,18862,A pay kach an akunaqa,s
1051,1051,2602,10817,p in q achin achu.,v
1052,1052,10537,18778,t' ur uwan,s
1053,1053,10053,18294,« ¿ Im apaq taq,pron.interrog.
1054,1054,15152,23393,Ch ak ra,s
1055,1055,7892,16133,"Waw akuna,",s
1056,1056,12682,20923,Chay,adj.
1057,1057,6529,14770,t' im puch im uy r aq.,v
1058,1058,128,8314,a llaq mi,v
1059,1059,7182,15423,¡ H am uy,v
1060,1060,7989,16230,r ut unch ik .,v
1061,1061,11203,19444,Ñ aw p ataqa,adv.
1062,1062,11413,19654,mir ap u wan.,v
1063,1063,5995,14236,"mis im,",s
1064,1064,2486,10700,paq t ach iyuq,s
1065,1065,6280,14521,Ch aka,s
1066,1066,14998,23239,kimsa,adj.
1067,1067,14696,22937,"I mas m ari,",adv.
1068,1068,684,8878,¡ Ch ik ch i,s
1069,1069,9696,17937,tuku ku q,adj.
1070,1070,15213,23454,"kasqa,",v
1071,1071,5107,13335,mana,interj.
1072,1072,13476,21717,ñ ut ' u,adj.
1073,1073,2989,11205,aw il unch ik kuna,s
1074,1074,8716,16957,aswan,adv.
1075,1075,2604,10819,p in qayll apaq,adj.
1076,1076,6943,15184,hap'in a.,v
1077,1077,2780,10996,m uy u,s
1078,1078,12836,21077,aych anchik ta,s
1079,1079,8892,17133,mana,adv.
1080,1080,13587,21828,Tayt anchik qa,s
1081,1081,9319,17560,war aqu pa,s
1082,1082,6062,14303,ch'ulla,adj.
1083,1083,6253,14494,uma,s
1084,1084,2717,10932,Kunan,adv.
1085,1085,6934,15175,ru k' an anchik pas,s
1086,1086,6166,14407,kan ir qu wan.,v
1087,1087,10908,19149,kach ar par iy pi,v
1088,1088,3372,11591,Hatun,adj.
1089,1089,12511,20752,yur aq raq,adj.
1090,1090,8322,16563,Ll ik ll ataqa,s
1091,1091,9323,17564,millay,adj.
1092,1092,6948,15189,tiyan.,v
1093,1093,1893,10098,pap ata,s
1094,1094,12680,20921,all int as,adj.
1095,1095,3832,12054,huñun ku,v
1096,1096,2321,10530,s ip as,adj.
1097,1097,984,9178,q aq chan achu.,v
1098,1098,12766,21007,Pach aku ti q,s
1099,1099,2802,11018,p ut ur ich kan ñ a.,v
1100,1100,12513,20754,Pach aqa,s
1101,1101,14624,22865,q' i pi chay kun ku.,v
1102,1102,15146,23387,was aypi,s
1103,1103,6501,14742,Ima,pron.interrog.
1104,1104,7708,15949,ak asqan,v
1105,1105,7374,15615,apam un ki.,v
1106,1106,2597,10812,mis ki ta,adj.
1107,1107,12383,20624,chayam up t in,v
1108,1108,7650,15891,hay arq ach ikus qa,v
1109,1109,5479,13715,sunqu,s
1110,1110,1386,9590,su wata,s
1111,1111,1199,9396,inti,s
1112,1112,15447,23688,sin qan chik manta,s
1113,1113,3518,11738,Sap all an,adj.
1114,1114,11754,19995,R up hay,s
1115,1115,7948,16189,huq ariy ku.,v
1116,1116,10470,18711,Chaymi,conj.
1117,1117,2547,10762,tar pu kus un.,v
1118,1118,11548,19789,llaqtakun apiqa,s
1119,1119,14455,22696,¿ P it aq,pron.interrog.
1120,1120,5844,14085,P un akunapi,s
1121,1121,11166,19407,t'ik am up tin qa,v
1122,1122,3456,11676,r ut uch iy nin,v
1123,1123,15315,23556,h is p' ayt as,s
1124,1124,2183,10390,rant im us un.,v
1125,1125,13455,21696,r aw r arin .,v
1126,1126,2294,10503,warmiqa,s
1127,1127,970,9164,run ataqa,s
1128,1128,471,8665,manam,adv.
1129,1129,6138,14379,ch' unq arq unch ik .,v
1130,1130,6297,14538,qh ari qa,s
1131,1131,8691,16932,q' i pi y kach ispa,v
1132,1132,4990,13216,Ñan,s
1133,1133,6349,14590,llamk' asqan mi,v
1134,1134,1787,9992,S in qan tam,s
1135,1135,11089,19330,mat ' ar ispa,v
1136,1136,4688,12911,I l ak ip as,s
1137,1137,13764,22005,Suqta,adj.
1138,1138,7872,16113,rur anq aku .,v
1139,1139,6411,14652,r is unch ik .,v
1140,1140,9598,17839,run tu,s
1141,1141,4080,12303,mi kun .,v
1142,1142,8361,16602,P api l,s
1143,1143,11994,20235,tiyan.,v
1144,1144,14834,23075,huk,adj.
1145,1145,11450,19691,qullqi,s
1146,1146,13197,21438,Cl a u di aqa,s
1147,1147,10814,19055,S añ u,s
1148,1148,12045,20286,allin,adj.
1149,1149,5422,13658,chayam usq a;,v
1150,1150,6034,14275,huñun akuspa,v
1151,1151,14875,23116,chay paq,adv.
1152,1152,13080,21321,pas kar q uspa,adj.
1153,1153,14050,22291,nispa.,v
1154,1154,14257,22498,mikhun anku.,v
1155,1155,1562,9767,n ak akus un.,v
1156,1156,4241,12464,mam ay,s
1157,1157,6730,14971,tayt anman,s
1158,1158,12034,20275,as war aq,adv.
1159,1159,16,25697,ñ u qan chik pa,pron.
1160,1160,6756,14997,chiqan,adj.
1161,1161,3450,11670,wañ urqu n,v
1162,1162,5048,13275,t'uq u piqa,s
1163,1163,11773,20014,pu ll ir ata,s
1164,1164,7117,15358,ch' unq ata,s
1165,1165,2439,10651,yachay,s
1166,1166,12562,20803,sut uma,s
1167,1167,11970,20211,aswanpas,adv.
1168,1168,9477,17718,mis k' ill añ a.,adj.
1169,1169,9931,18172,waw ata,s
1170,1170,2437,10649,Kay,adj.
1171,1171,6001,14242,ch' iq ch i,adj.
1172,1172,8363,16604,l aw ach awanmi,s
1173,1173,15061,23302,Run atataq,s
1174,1174,1248,9445,p uy u .,s
1175,1175,2380,10589,K uk ata,s
1176,1176,1081,9275,hatun,adj.
1177,1177,6599,14840,mikhun anpaq,v
1178,1178,12165,20406,kamach ikuq s i.,v
1179,1179,919,9113,"mi ku chin a,",v
1180,1180,2125,10332,K ull i,adj.
1181,1181,793,8987,"kananpaq,",v
1182,1182,12732,20973,« ñ añ á y »,s
1183,1183,13859,22100,kimsa,adj.
1184,1184,2097,10304,ri kur qan i.,v
1185,1185,7844,16085,kan ch aqa,s
1186,1186,6681,14922,ru m it apas,s
1187,1187,7019,15260,ch ut asp am,v
1188,1188,11962,20203,T ap usqa,v
1189,1189,3591,11811,Al t us man,s
1190,1190,12624,20865,llik ll api,s
1191,1191,8504,16745,tawa,det.
1192,1192,9637,17878,Ch aka,s
1193,1193,8191,16432,ph as iy uq ta,s
1194,1194,9584,17825,All qu taqa,s
1195,1195,8391,16632,K' ay r ap inqa,s
1196,1196,7070,15311,pap apas,s
1197,1197,4028,12251,t uy aqa,s
1198,1198,5030,13256,p'unchawqa,s
1199,1199,8040,16281,hap'ich inchik .,v
1200,1200,14574,22815,misk'i,adj.
1201,1201,10064,18305,l ich ipa,s
1202,1202,4223,12446,Sar ata,s
1203,1203,13185,21426,k hu chin man,s
1204,1204,8711,16952,wasikun aqa,s
1205,1205,1409,9613,wak ata,s
1206,1206,12765,21006,kasqa.,v
1207,1207,8437,16678,saq ar ar a,s
1208,1208,7873,16114,Llaqta,s
1209,1209,861,9055,Ch ina,adj.
1210,1210,12659,20900,hampi,s
1211,1211,12197,20438,h am k' asqa,adj.
1212,1212,9682,17923,mana,adv.
1213,1213,13991,22232,allp akunaman,s
1214,1214,10581,18822,kan,v
1215,1215,6404,14645,qar ach i,s
1216,1216,898,9092,manam,adv.
1217,1217,12172,20413,runakunaqa,s
1218,1218,1797,10002,manañam,adv.
1219,1219,9008,17249,llak i pi m,s
1220,1220,1769,9974,"I l amp ull am,",adj.
1221,1221,10525,18766,t' ur uwan,s
1222,1222,10646,18887,sut inqa,s
1223,1223,4496,12719,kuy ay sap am,adj.
1224,1224,8750,16991,kallpach anchik.,v
1225,1225,404,8596,ruran ankupaq,v
1226,1226,9342,17583,allinta,adv.
1227,1227,7360,15601,A mar u wanmi,s
1228,1228,695,8889,M ikuy manta,s
1229,1229,10876,19117,wasi,s
1230,1230,8333,16574,aw anku ;,v
1231,1231,12093,20334,may upi,s
1232,1232,6990,15231,chur an.,v
1233,1233,5684,13925,Y un ta,s
1234,1234,9400,17641,K ir kin chu qa,s
1235,1235,9302,17543,Chay,det.
1236,1236,7545,15786,ña,adv.
1237,1237,14347,22588,¿ hay k' a?,pron.interrog.
1238,1238,2814,11030,P uy u,s
1239,1239,10319,18560,"q'ill u wan,",s
1240,1240,2161,10368,hayw am u way .,v
1241,1241,6528,14769,chik ant awan,s
1242,1242,7661,15902,u ñ ata,adj.
1243,1243,12259,20500,uk h unch ik manta,s
1244,1244,6022,14263,Chay ru paq qa,s
1245,1245,5134,13364,as pi q mi,v
1246,1246,2469,10681,M ach uy asqan man hinaqa,adj.
1247,1247,5873,14114,mikhun ku.,v
1248,1248,14547,22788,"qar all ant in ña,",s
1249,1249,12957,21198,manataq,adv.
1250,1250,5999,14240,K' an as,s
1251,1251,13271,21512,chayta,adv.
1252,1252,8163,16404,mikhun ku,v
1253,1253,1462,9667,T un aspa,s
1254,1254,11896,20137,khuy ayta,adv.
1255,1255,3229,11446,aw asq awan,s
1256,1256,10054,18295,"llam kh apay an ki,",v
1257,1257,11361,19602,wich ayman,s
1258,1258,11985,20226,tiyan.,v
1259,1259,11072,19313,qur pach asun ki.,v
1260,1260,14916,23157,Hu ch' uy ll araq,adj.
1261,1261,2343,10552,pachak arq am usqa.,v
1262,1262,6791,10427,ñuq awan,pron.
1263,1263,13117,21358,Qucha,s
1264,1264,4858,13082,T iq t isqa,s
1265,1265,10725,18966,paq uch anta,s
1266,1266,5360,13596,chur akun.,v
1267,1267,12049,20290,N ap ay k uy qa,s
1268,1268,12643,20884,waw ankuta,s
1269,1269,13236,21477,K' ur p aqa,s
1270,1270,5656,8374,pi wan pas,pron.
1271,1271,9002,17243,chay mant as,conj.
1272,1272,8555,16796,ku w a hur q uspa,v
1273,1273,10292,18533,anchata,adv.
1274,1274,497,8691,ay w iy,v
1275,1275,10253,18494,ur m aspa,v
1276,1276,11288,19529,waw akunaqa,s
1277,1277,7069,15310,chakr apiqa,s
1278,1278,9403,17644,aswan,adv.
1279,1279,3409,11628,wañ un man mi.,v
1280,1280,10106,18347,rur akun ku.,v
1281,1281,6032,14273,P aq ar in,adv.
1282,1282,8077,16318,in k aqa,s
1283,1283,5340,13576,¡ Chay,det.
1284,1284,9975,18216,chakra,s
1285,1285,528,8722,kawsay,v
1286,1286,12988,21229,huk,adj.
1287,1287,12947,21188,ham pi.,s
1288,1288,15344,23585,ima,adj.
1289,1289,2855,11071,uq ll ach kan.,v
1290,1290,3256,11474,q aw arqan i.,v
1291,1291,13319,21560,yup aypi,s
1292,1292,9944,18185,unq unch ik .,v
1293,1293,7241,15482,Wakin,det.
1294,1294,187,8373,Ama,adv.
1295,1295,14201,22442,upy asqan,adj.
1296,1296,10961,19202,kay,det.
1297,1297,1546,9751,y ant arq us un.,v
1298,1298,4957,13183,ru ph ach isq ata,adj.
1299,1299,6196,14437,kutim up tiy taq,v
1300,1300,6731,14972,ch im paykun .,v
1301,1301,7607,15848,m all iy kuch kaspa,v
1302,1302,7444,15685,uy ay kit aqa,s
1303,1303,10207,18448,llaqtayuq,s
1304,1304,2421,10633,war mi wanmi,s
1305,1305,14197,22438,w ik s anpi,adv.
1306,1306,12520,20761,"pacha,",s
1307,1307,3302,11520,Chin akun all ap an,s
1308,1308,8612,16853,tull uy mi,s
1309,1309,5623,13864,aw ki kunat ac h,s
1310,1310,13747,21988,chay ray kut aq,adv.
1311,1311,10804,19045,T ut ay aq pi,s
1312,1312,13422,21663,ph iw i,adj.
1313,1313,12975,21216,mus p han kich u !,v
1314,1314,6516,14757,t' im pur q ach im uy .,v
1315,1315,5645,13886,hatun,adj.
1316,1316,1505,9710,yach ayninta,s
1317,1317,11114,19355,musuq,adj.
1318,1318,11321,19562,q' ar a,adj.
1319,1319,12735,20976,qh ari qa,s
1320,1320,6999,15240,kani.,v
1321,1321,2965,11181,q awan ki.,v
1322,1322,12454,20695,chayta,conj.
1323,1323,4060,12283,p unch aw ñam,s
1324,1324,6693,14934,Y uy u,s
1325,1325,3351,11570,H aku taqa,s
1326,1326,12575,20816,ll im p' iy uq mi.,s
1327,1327,8406,16647,M ak iy pi,s
1328,1328,2324,10533,m ik uy mi.,v
1329,1329,13658,21899,un uta,s
1330,1330,3360,11579,¡ W awa,s
1331,1331,7726,15967,qayll api pas.,s
1332,1332,4364,12587,H at un y asq aqa,adj.
1333,1333,10086,18327,llamp'u,adj.
